time_to_zero,rf_area,condition,stimulus,.
0.3486,15465.81886,3M,mesopic,
0.3679,13358.65929,3M,mesopic,
0.3566,19187.05033,3M,mesopic,
0.2611,17272.19622,3M,mesopic,
0.3374,10408.83019,3M,mesopic,
0.1975,24709.81902,3M,mesopic,
0.3201,9841.928517,3M,mesopic,
0.3453,8131.52622,3M,mesopic,
0.2154,21292.8902,3M,mesopic,
0.3526,17886.66062,3M,mesopic,
0.3109,11677.00237,3M,mesopic,
0.4315,11530.68428,3M,mesopic,
0.5674,6140.269486,3M,mesopic,
0.4587,2830.106423,3M,mesopic,
0.3413,17681.348,3M,mesopic,
0.336,10514.81733,3M,mesopic,
0.3864,15243.68204,3M,mesopic,
0.3917,7518.607416,3M,mesopic,
0.2539,17014.24002,3M,mesopic,
0.2585,13898.51693,3M,mesopic,
0.3195,20274.92076,3M,mesopic,
0.1809,18300.48352,3M,mesopic,
0.3645,10974.46666,3M,mesopic,
0.2784,8541.397376,3M,mesopic,
NA,3770.409621,3M,mesopic,
0.2439,10571.98457,3M,mesopic,
0.3261,17180.77126,3M,mesopic,
0.2002,15410.13114,3M,mesopic,
0.2598,9630.411785,3M,mesopic,
0.2625,17960.67338,3M,mesopic,
0.3002,14441.23432,3M,mesopic,
0.2857,13488.82798,3M,mesopic,
0.1829,19692.93339,3M,mesopic,
0.3175,15735.50186,3M,mesopic,
0.281,22346.98459,3M,mesopic,
0.3142,25561.79961,3M,mesopic,
0.2903,12465.1022,3M,mesopic,
NA,20095.83089,3M,mesopic,
0.2247,15673.86184,3M,mesopic,
0.289,9947.569394,3M,mesopic,
0.2207,11227.93175,3M,mesopic,
0.2857,6312.334751,3M,mesopic,
0.3433,12494.52972,3M,mesopic,
0.2877,7692.07831,3M,mesopic,
0.3374,10385.45361,3M,mesopic,
0.2777,15857.34511,3M,mesopic,
0.2857,17741.96251,3M,mesopic,
0.2578,23470.31129,3M,mesopic,
0.2505,11098.68041,3M,mesopic,
0.2313,18258.47105,3M,mesopic,
0.3201,12683.03091,3M,mesopic,
0.3698,12210.29729,3M,mesopic,
0.1843,30124.92019,3M,mesopic,
0.234,12478.28017,3M,mesopic,
0.2525,16147.50339,3M,mesopic,
0.3546,14824.35397,3M,mesopic,
0.2817,17498.14944,3M,mesopic,
0.3022,11329.52264,3M,mesopic,
0.3983,10698.56442,3M,mesopic,
0.401,10409.78629,3M,mesopic,
NA,12284.60669,3M,mesopic,
0.2539,10185.96966,3M,mesopic,
0.2008,9385.06628,3M,mesopic,
0.2181,17076.06153,3M,mesopic,
NA,20305.30521,3M,mesopic,
0.4176,17264.69021,3M,mesopic,
0.2379,12160.00853,3M,mesopic,
0.2903,15138.91513,3M,mesopic,
0.2247,15640.92314,3M,mesopic,
0.2499,16307.52028,3M,mesopic,
0.226,12013.50301,3M,mesopic,
0.2459,13134.51248,3M,mesopic,
0.2539,16522.91481,3M,mesopic,
0.3301,5490.977213,3M,mesopic,
0.2287,13846.37436,3M,mesopic,
0.2479,15878.62461,3M,mesopic,
0.2326,14733.463,3M,mesopic,
0.3321,15206.43372,3M,mesopic,
0.232,17100.04962,3M,mesopic,
0.3075,31223.51782,3M,mesopic,
0.3115,14232.79072,3M,mesopic,
0.348,12202.03943,3M,mesopic,
0.2631,8548.522624,3M,mesopic,
0.2472,12765.64104,3M,mesopic,
0.2055,23462.74499,3M,mesopic,
0.342,14295.30728,3M,mesopic,
0.3188,22807.04957,3M,mesopic,
0.2413,7573.598297,3M,mesopic,
0.283,8470.779552,3M,mesopic,
0.3168,19922.37954,3M,mesopic,
0.234,23733.00179,3M,mesopic,
0.3221,14693.95603,3M,mesopic,
0.3168,25803.30324,3M,mesopic,
0.2313,12344.47124,3M,mesopic,
0.1975,10271.27964,3M,mesopic,
0.234,9219.67231,3M,mesopic,
0.1962,25426.25546,3M,mesopic,
0.2068,12388.5068,3M,mesopic,
0.3586,15960.43125,3M,mesopic,
0.3314,13917.1531,3M,mesopic,
0.2717,27333.46707,3M,mesopic,
0.2545,13185.98767,3M,mesopic,
0.3314,13498.45794,3M,mesopic,
0.1969,17243.24907,3M,mesopic,
0.228,11287.87715,3M,mesopic,
0.2651,15700.13172,3M,mesopic,
0.2154,9819.378161,3M,mesopic,
0.2088,21317.18844,3M,mesopic,
0.3447,14464.39392,3M,mesopic,
0.2094,19800.38902,3M,mesopic,
0.3327,15894.95736,3M,mesopic,
0.3168,7801.958087,3M,mesopic,
0.2963,19286.50944,3M,mesopic,
0.2439,13276.67082,3M,mesopic,
0.2459,16697.02907,3M,mesopic,
0.2214,16449.02249,3M,mesopic,
0.2824,15704.44209,3M,mesopic,
0.2631,12250.47374,3M,mesopic,
0.2711,5461.515082,3M,mesopic,
0.2691,11722.91643,3M,mesopic,
0.2466,6751.622164,3M,mesopic,
0.3314,13605.64646,3M,mesopic,
0.3506,7760.790961,3M,mesopic,
0.2618,7111.812826,3M,mesopic,
0.2539,11977.64385,3M,mesopic,
0.2413,17219.46941,3M,mesopic,
0.2777,20624.89086,3M,mesopic,
0.226,20893.32588,3M,mesopic,
0.3493,11171.76711,3M,mesopic,
0.2903,12220.36496,3M,mesopic,
0.2466,10671.81242,3M,mesopic,
0.2479,13568.2486,3M,mesopic,
0.2386,17659.98854,3M,mesopic,
0.3208,22953.01114,3M,mesopic,
0.3606,8218.127323,3M,mesopic,
0.3122,26533.84477,3M,mesopic,
0.3102,23902.41014,3M,mesopic,
0.2254,11972.28708,3M,mesopic,
0.3135,8283.174855,3M,mesopic,
0.2035,15492.77369,3M,mesopic,
0.3228,11831.44565,3M,mesopic,
0.3626,10759.8467,3M,mesopic,
0.2611,22175.75391,3M,mesopic,
0.2366,24809.95354,3M,mesopic,
0.2075,21234.1882,3M,mesopic,
0.2393,14462.84292,3M,mesopic,
0.342,9025.42137,3M,mesopic,
0.2181,14284.01162,3M,mesopic,
0.2088,14605.16692,3M,mesopic,
0.2081,13043.61809,3M,mesopic,
0.3128,21005.07794,3M,mesopic,
0.3798,17359.57393,3M,mesopic,
0.2406,16727.96728,3M,mesopic,
0.3109,15309.29429,3M,mesopic,
0.2983,15037.23345,3M,mesopic,
0.34,14079.26743,3M,mesopic,
0.3089,13158.08113,3M,mesopic,
0.2678,8232.983281,3M,mesopic,
0.2466,18393.78714,3M,mesopic,
0.3513,21134.90333,3M,mesopic,
0.1809,19919.48308,3M,mesopic,
0.1882,21061.85752,3M,mesopic,
0.2234,13593.48117,3M,mesopic,
0.2293,15343.1915,3M,mesopic,
NA,13369.54771,3M,mesopic,
0.1876,12464.61032,3M,mesopic,
0.3089,18507.55061,3M,mesopic,
0.2923,8406.291276,3M,mesopic,
0.1955,10000.34652,3M,mesopic,
0.2426,11759.32889,3M,mesopic,
0.2843,10554.57317,3M,mesopic,
0.2432,20083.16505,3M,mesopic,
0.2399,12876.79828,3M,mesopic,
0.2432,12780.9642,3M,mesopic,
0.2154,8153.205658,3M,mesopic,
0.1982,17068.93242,3M,mesopic,
0.1869,14791.2744,3M,mesopic,
0.2406,19654.38916,3M,mesopic,
0.2075,18523.19165,3M,mesopic,
0.2671,7762.053303,3M,mesopic,
0.3115,11358.32813,3M,mesopic,
0.2227,14522.19238,3M,mesopic,
0.2883,17000.60685,3M,mesopic,
0.2128,12648.95521,3M,mesopic,
0.22,11009.54015,3M,mesopic,
0.2757,12294.48775,3M,mesopic,
NA,11876.92269,3M,mesopic,
0.2346,16109.18656,3M,mesopic,
0.2333,13772.57655,3M,mesopic,
0.2247,10959.6959,3M,mesopic,
0.3095,16437.43079,3M,mesopic,
0.2764,7631.409761,3M,mesopic,
0.2558,6546.288057,3M,mesopic,
0.2207,18743.9381,3M,mesopic,
0.1995,6518.69968,3M,mesopic,
0.2373,11926.75838,3M,mesopic,
0.2432,16697.46771,3M,mesopic,
0.2346,11226.70596,3M,mesopic,
0.287,15172.27521,3M,mesopic,
0.2572,8314.713351,3M,mesopic,
0.4282,6841.724617,3M,mesopic,
0.2492,9226.160867,3M,mesopic,
NA,6856.380788,3M,mesopic,
0.1856,14905.92811,3M,mesopic,
0.2207,5383.153625,3M,mesopic,
0.2035,8910.217977,3M,mesopic,
0.2572,13675.03133,3M,mesopic,
0.3447,8262.318829,3M,mesopic,
0.1988,10333.89644,3M,mesopic,
0.2698,20127.41213,3M,mesopic,
0.3314,25173.65731,3M,mesopic,
0.2558,7782.700148,3M,mesopic,
0.3287,15598.66027,3M,mesopic,
NA,14295.50145,3M,mesopic,
0.2055,16906.11024,3M,mesopic,
0.283,19002.57968,3M,mesopic,
NA,12528.9664,3M,mesopic,
0.3056,15296.57521,3M,mesopic,
0.2684,7843.046492,3M,mesopic,
0.2572,9134.726429,3M,mesopic,
0.2751,6127.305656,3M,mesopic,
0.4003,22455.07561,3M,mesopic,
NA,18377.25968,3M,mesopic,
0.2128,18859.63699,3M,mesopic,
0.3354,6778.817479,3M,mesopic,
0.3042,13973.91225,3M,mesopic,
0.2505,13896.72924,3M,mesopic,
0.2247,9702.601187,3M,mesopic,
0.2916,13457.39197,3M,mesopic,
0.283,9373.614144,3M,mesopic,
NA,16325.76212,3M,mesopic,
0.2353,11792.91628,3M,mesopic,
NA,10190.80336,3M,mesopic,
0.338,16190.18336,3M,mesopic,
NA,13067.02388,3M,mesopic,
0.2326,5054.603934,3M,mesopic,
NA,14609.17469,3M,mesopic,
0.2532,7668.59519,3M,mesopic,
0.3427,11366.16167,3M,mesopic,
NA,15639.95843,3M,mesopic,
0.3294,13749.18366,3M,mesopic,
0.2664,18551.92196,3M,mesopic,
0.693951947,12341.96105,4M,mesopic,
0.765534383,16252.61987,4M,mesopic,
0.4825,11238.64603,4M,mesopic,
0.735708368,6769.718443,4M,mesopic,
0.5707,5518.318283,4M,mesopic,
0.5839,17287.32947,4M,mesopic,
0.602485501,5389.726826,4M,mesopic,
0.5508,11134.66427,4M,mesopic,
0.5402,20316.95263,4M,mesopic,
0.788069594,5685.779825,4M,mesopic,
0.638939519,14442.14608,4M,mesopic,
0.4335,11703.54793,4M,mesopic,
0.673405137,9467.548798,4M,mesopic,
NA,2735.296673,4M,mesopic,
0.3964,10918.17482,4M,mesopic,
0.747638774,5549.686158,4M,mesopic,
0.697928749,9017.750285,4M,mesopic,
0.642253521,16786.92256,4M,mesopic,
0.4169,30795.98534,4M,mesopic,
0.625020713,9868.498809,4M,mesopic,
0.647555924,13163.7419,4M,mesopic,
0.676056338,9174.58446,4M,mesopic,
0.5839,5526.740972,4M,mesopic,
0.5627,13667.79334,4M,mesopic,
0.617729909,9269.518163,4M,mesopic,
0.5932,6229.173974,4M,mesopic,
0.629660315,7720.942444,4M,mesopic,
0.692626346,5122.376434,4M,mesopic,
0.5296,14090.34966,4M,mesopic,
0.5839,15188.28604,4M,mesopic,
0.649544325,6036.636027,4M,mesopic,
0.691963546,6763.143218,4M,mesopic,
0.682684341,20906.77753,4M,mesopic,
0.4785,4454.832371,4M,mesopic,
0.519,8184.0132,4M,mesopic,
0.678707539,46952.01053,4M,mesopic,
0.5249,18452.61198,4M,mesopic,
NA,19251.09312,4M,mesopic,
0.651532726,4475.145447,4M,mesopic,
0.4951,11949.97029,4M,mesopic,
0.5084,16955.13336,4M,mesopic,
0.636288318,19844.3948,4M,mesopic,
NA,4788.762297,4M,mesopic,
0.697928749,4747.26234,4M,mesopic,
0.722452361,5617.555094,4M,mesopic,
0.632974316,7863.417468,4M,mesopic,
0.5766,11909.09254,4M,mesopic,
0.609776305,7740.887445,4M,mesopic,
0.803976802,17792.2454,4M,mesopic,
0.4819,7292.088137,4M,mesopic,
0.509,14434.83873,4M,mesopic,
0.722452361,9173.574213,4M,mesopic,
0.663463132,4440.603964,4M,mesopic,
0.5495,6621.21765,4M,mesopic,
0.676719138,5661.396911,4M,mesopic,
0.564,6940.895136,4M,mesopic,
0.3964,19083.31464,4M,mesopic,
0.606462303,7418.611726,4M,mesopic,
0.5402,6925.300334,4M,mesopic,
0.698591549,6678.178243,4M,mesopic,
NA,5083.892058,4M,mesopic,
0.624357912,7820.564451,4M,mesopic,
0.5919,8862.340402,4M,mesopic,
0.644241922,5485.288543,4M,mesopic,
0.2631,12316.5359,4M,mesopic,
0.658160729,10702.60925,4M,mesopic,
0.4998,15289.6811,4M,mesopic,
NA,4637.347298,4M,mesopic,
0.677381939,5996.895476,4M,mesopic,
0.653521127,7315.755833,4M,mesopic,
0.338,6949.924591,4M,mesopic,
0.623695112,5375.752229,4M,mesopic,
0.5229,13042.92357,4M,mesopic,
0.714498757,5368.338718,4M,mesopic,
0.638276719,17418.1379,4M,mesopic,
0.661474731,11158.11739,4M,mesopic,
0.632974316,7355.840207,4M,mesopic,
0.638939519,7047.523397,4M,mesopic,
0.687986744,15848.96645,4M,mesopic,
0.676719138,9330.981463,4M,mesopic,
0.4898,11821.67471,4M,mesopic,
0.603811102,24558.39475,4M,mesopic,
0.767522784,10409.0734,4M,mesopic,
0.654846727,11579.24652,4M,mesopic,
0.744324772,9272.127462,4M,mesopic,
0.4076,17517.76531,4M,mesopic,
0.4878,11530.66741,4M,mesopic,
0.5064,15081.72956,4M,mesopic,
0.715824358,103481.5994,4M,mesopic,
NA,12900.82494,4M,mesopic,
0.4156,17629.82251,4M,mesopic,
0.756917978,14635.66687,4M,mesopic,
0.5853,12956.83258,4M,mesopic,
0.5355,14358.45303,4M,mesopic,
0.787406794,12009.83332,4M,mesopic,
0.601159901,4780.64133,4M,mesopic,
0.729080365,12472.22929,4M,mesopic,
0.649544325,8663.065724,4M,mesopic,
0.689312345,4440.813241,4M,mesopic,
0.5123,13175.91632,4M,mesopic,
0.603148302,8706.703018,4M,mesopic,
0.45,7570.225379,4M,mesopic,
0.704556752,12530.28863,4M,mesopic,
0.4978,4791.077989,4M,mesopic,
0.687323944,19764.47889,4M,mesopic,
0.782104391,16402.23634,4M,mesopic,
0.5263,10091.52258,4M,mesopic,
0.664125932,8568.411643,4M,mesopic,
0.57,10813.74824,4M,mesopic,
0.664788732,20106.12872,4M,mesopic,
0.57,4080.700243,4M,mesopic,
NA,5695.687145,4M,mesopic,
0.4984,9192.353236,4M,mesopic,
0.66081193,43927.01905,4M,mesopic,
0.642916321,18542.79812,4M,mesopic,
0.744324772,9220.409905,4M,mesopic,
0.4149,5060.073628,4M,mesopic,
0.766197183,10991.06939,4M,mesopic,
0.621043911,5974.121276,4M,mesopic,
0.631648716,6523.260473,4M,mesopic,
0.73968517,27765.60368,4M,mesopic,
0.621706711,6117.737983,4M,mesopic,
0.5813,19875.77118,4M,mesopic,
0.61905551,17960.04255,4M,mesopic,
0.5455,7015.307001,4M,mesopic,
0.5634,11619.10603,4M,mesopic,
0.747638774,9715.342571,4M,mesopic,
0.5766,4210.136029,4M,mesopic,
0.670753935,38891.22779,4M,mesopic,
0.8,17383.29152,4M,mesopic,
0.4467,12614.49005,4M,mesopic,
0.5853,11870.83085,4M,mesopic,
0.748301574,14806.08078,4M,mesopic,
0.718475559,6876.046199,4M,mesopic,
0.5806,7087.703663,4M,mesopic,
0.3771,21348.55685,4M,mesopic,
0.766859983,12410.89222,4M,mesopic,
0.5534,4404.73804,4M,mesopic,
0.717812759,12064.31708,4M,mesopic,
0.642253521,6308.660264,4M,mesopic,
0.751615576,9056.199062,4M,mesopic,
0.4202,5817.504835,4M,mesopic,
0.675393538,7065.070247,4M,mesopic,
0.784092792,16630.94059,4M,mesopic,
0.4792,9937.166783,4M,mesopic,
0.61905551,9682.347929,4M,mesopic,
0.707207954,20274.43754,4M,mesopic,
0.509,4650.196112,4M,mesopic,
0.628997514,5166.78322,4M,mesopic,
0.748301574,6610.113182,4M,mesopic,
0.653521127,11131.39215,4M,mesopic,
0.752941176,7673.897233,4M,mesopic,
0.5733,8661.809677,4M,mesopic,
0.3698,4389.821821,4M,mesopic,
0.703231152,11769.56983,4M,mesopic,
0.638276719,6968.130636,4M,mesopic,
0.3917,5781.853551,4M,mesopic,
0.662137531,12053.71209,4M,mesopic,
0.3864,11193.53482,4M,mesopic,
0.634299917,6248.564895,4M,mesopic,
0.4494,11915.02842,4M,mesopic,
0.66081193,5221.853976,4M,mesopic,
0.701905551,10572.59261,4M,mesopic,
0.5959,21151.64811,4M,mesopic,
0.597183099,25272.68573,4M,mesopic,
0.5481,9411.379859,4M,mesopic,
0.5488,8402.030835,4M,mesopic,
0.677381939,16085.98599,4M,mesopic,
0.517,5471.581312,4M,mesopic,
0.623695112,7321.524876,4M,mesopic,
0.5753,6007.276242,4M,mesopic,
0.3745,16095.70387,4M,mesopic,
0.5607,7932.153096,4M,mesopic,
0.5687,10146.1073,4M,mesopic,
0.5316,18270.79558,4M,mesopic,
0.4878,10568.65998,4M,mesopic,
0.636288318,10336.41611,4M,mesopic,
0.763545982,6584.100408,4M,mesopic,
0.3599,6194.00262,4M,mesopic,
0.58,9641.121891,4M,mesopic,
0.5945,6310.454568,4M,mesopic,
0.5461,7520.755451,4M,mesopic,
NA,4718.363012,4M,mesopic,
0.401,10584.91033,4M,mesopic,
0.603148302,7077.840162,4M,mesopic,
0.4408,10243.09138,4M,mesopic,
0.666777133,5169.42457,4M,mesopic,
0.621043911,4659.996092,4M,mesopic,
0.4381,4901.764822,4M,mesopic,
0.5064,13190.34719,4M,mesopic,
0.5886,16425.58348,4M,mesopic,
0.578,4361.18992,4M,mesopic,
0.68069594,5024.799785,4M,mesopic,
0.5693,11995.48636,4M,mesopic,
0.5879,6507.685378,4M,mesopic,
0.649544325,7381.112341,4M,mesopic,
0.5216,17677.87402,4M,mesopic,
0.3798,15142.28622,4M,mesopic,
0.5826,11407.01381,4M,mesopic,
0.4984,15926.84795,4M,mesopic,
0.5667,6661.321085,4M,mesopic,
0.5276,5272.809792,4M,mesopic,
0.4534,7237.07222,4M,mesopic,
0.643579122,15271.17528,4M,mesopic,
0.609776305,8669.279288,4M,mesopic,
0.612427506,9025.229001,4M,mesopic,
0.5508,5442.455226,4M,mesopic,
0.5991715,19813.52888,4M,mesopic,
0.67937034,21127.24323,4M,mesopic,
0.5733,23947.49581,4M,mesopic,
0.3791,7319.227214,4M,mesopic,
0.622369511,14280.30898,4M,mesopic,
0.5037,8668.282729,4M,mesopic,
0.5932,15073.80815,4M,mesopic,
0.701242751,6834.883206,4M,mesopic,
0.3811,36461.2584,4M,mesopic,
0.4858,11287.069,4M,mesopic,
0.5866,8293.035858,4M,mesopic,
0.5561,8688.673878,4M,mesopic,
0.671416736,6043.22492,4M,mesopic,
0.5514,11674.45837,4M,mesopic,
0.5196,7354.748233,4M,mesopic,
0.2857,4849.980437,4M,mesopic,
0.5667,9156.71889,4M,mesopic,
0.5342,10801.55446,4M,mesopic,
0.628997514,10581.73131,4M,mesopic,
0.4262,19154.95603,4M,mesopic,
0.5508,9224.18974,4M,mesopic,
0.5991715,17243.32747,4M,mesopic,
0.5514,19585.14156,4M,mesopic,
NA,8378.782652,4M,mesopic,
0.614415907,22342.78663,4M,mesopic,
0.4646,12581.98684,4M,mesopic,
0.734382767,5276.013446,4M,mesopic,
0.62038111,7099.098465,4M,mesopic,
0.4832,10406.96994,4M,mesopic,
0.634299917,7508.714187,4M,mesopic,
0.5872,10781.32348,4M,mesopic,
0.711847556,5734.030724,4M,mesopic,
0.5203,9121.649511,4M,mesopic,
0.4693,7053.673906,4M,mesopic,
0.5568,6653.358519,4M,mesopic,
0.791383596,15090.4501,4M,mesopic,
0.572,7828.649172,4M,mesopic,
0.5554,14527.45015,4M,mesopic,
0.4938,8278.502762,4M,mesopic,
0.4706,16092.54883,4M,mesopic,
0.664125932,6106.091358,4M,mesopic,
0.721126761,5561.704819,4M,mesopic,
0.69991715,23626.07845,4M,mesopic,
0.5044,8694.540859,4M,mesopic,
0.5283,13269.69168,4M,mesopic,
NA,7402.515918,4M,mesopic,
0.5382,11649.80137,4M,mesopic,
0.61905551,7874.972732,4M,mesopic,
0.672079536,14499.95741,4M,mesopic,
0.656835128,15021.64326,4M,mesopic,
NA,16998.2142,4M,mesopic,
0.671416736,12830.05779,4M,mesopic,
NA,10484.85111,4M,mesopic,
0.61905551,18032.08447,4M,mesopic,
0.4262,7478.258182,4M,mesopic,
0.4209,16267.42708,4M,mesopic,
0.610439105,48936.05963,4M,mesopic,
0.691300746,17008.93235,4M,mesopic,
0.5183,12430.46247,4M,mesopic,
0.5004,4618.752434,4M,mesopic,
0.519,5104.087127,4M,mesopic,
0.5196,15115.79742,4M,mesopic,
0.5316,16605.94227,4M,mesopic,
0.617729909,12931.13998,4M,mesopic,
0.689975145,5749.55049,4M,mesopic,
0.723115162,8841.646937,4M,mesopic,
0.714498757,3306.197952,4M,mesopic,
0.662137531,21677.03375,4M,mesopic,
0.397,14894.70454,4M,mesopic,
0.736371168,23405.25257,4M,mesopic,
0.3811,14902.26987,4M,mesopic,
0.3572,25256.59239,4M,mesopic,
0.4361,13569.32105,4M,mesopic,
0.4136,11709.46955,4M,mesopic,
0.727091964,6942.094366,4M,mesopic,
0.5733,8884.86715,4M,mesopic,
0.5157,9601.202722,4M,mesopic,
0.5614,12052.05033,4M,mesopic,
0.3599,25004.8917,4M,mesopic,
0.648881524,11479.05429,4M,mesopic,
0.4872,21720.45708,4M,mesopic,
0.793371997,5604.133517,4M,mesopic,
0.686661143,19287.71722,4M,mesopic,
NA,23722.49516,4M,mesopic,
0.3095,5945.071367,4M,mesopic,
0.676056338,22825.75921,4M,mesopic,
0.4998,16963.55305,4M,mesopic,
0.5309,17628.28198,4M,mesopic,
0.4958,5968.87928,4M,mesopic,
0.5077,21496.17057,4M,mesopic,
0.629660315,18573.47324,4M,mesopic,
0.3712,19772.16057,4M,mesopic,
0.515,29058.53143,4M,mesopic,
0.5813,4497.567938,4M,mesopic,
0.3599,21303.86404,4M,mesopic,
NA,9419.139528,4M,mesopic,
0.5382,13824.46151,4M,mesopic,
0.4746,6180.957259,4M,mesopic,
0.4421,11083.49641,4M,mesopic,
0.5249,24632.32241,4M,mesopic,
0.5183,14389.87857,4M,mesopic,
NA,12216.87819,4M,mesopic,
0.12062966,918.8240478,4M,mesopic,
0.4567,5755.997763,4M,mesopic,
0.4441,13500.0293,4M,mesopic,
0.5143,9910.569084,4M,mesopic,
0.4408,12999.33803,4M,mesopic,
0.2996,9135.009479,4M,mesopic,
0.675393538,4286.233596,4M,mesopic,
NA,13712.64054,4M,mesopic,
0.4196,10136.66557,4M,mesopic,
NA,7965.080612,4M,mesopic,
0.4925,16735.09982,4M,mesopic,
0.625020713,10474.70473,4M,mesopic,
0.4268,14468.53315,4M,mesopic,
0.4971,27097.64777,4M,mesopic,
0.61971831,4147.881763,4M,mesopic,
0.650207125,10974.59152,4M,mesopic,
0.2771,7554.514373,4M,mesopic,
0.4447,9501.101516,4M,mesopic,
0.4494,15870.17092,4M,mesopic,
0.3592,20513.56817,4M,mesopic,
0.3506,19815.87283,4M,mesopic,
0.4315,13533.9173,4M,mesopic,
0.3864,12724.16088,4M,mesopic,
0.733057167,8472.224939,4M,mesopic,
0.4925,11574.47908,4M,mesopic,
0.672079536,8764.017223,4M,mesopic,
0.5064,22029.48437,4M,mesopic,
0.4388,13108.00232,4M,mesopic,
0.5713,23753.71567,4M,mesopic,
0.4567,12451.21347,4M,mesopic,
0.3586,19136.05385,4M,mesopic,
0.678707539,5213.372244,4M,mesopic,
0.5097,23423.87486,4M,mesopic,
0.613090307,12855.43693,4M,mesopic,
0.4766,15204.79673,4M,mesopic,
0.3579,22175.11345,4M,mesopic,
0.58,24161.73287,4M,mesopic,
NA,8888.928061,4M,mesopic,
0.5316,14412.85749,4M,mesopic,
0.4288,10965.20066,4M,mesopic,
0.4978,24196.50885,4M,mesopic,
0.653521127,15357.91726,4M,mesopic,
0.5196,18065.70201,4M,mesopic,
0.4858,13751.96985,4M,mesopic,
0.746313173,5982.289929,4M,mesopic,
0.5004,8263.668366,4M,mesopic,
0.4328,13991.42679,4M,mesopic,
0.701905551,6034.56095,4M,mesopic,
0.3732,18272.67991,4M,mesopic,
0.4249,14431.05749,4M,mesopic,
0.4706,5459.888267,4M,mesopic,
0.5037,15773.47814,4M,mesopic,
0.691963546,17328.18693,4M,mesopic,
0.4103,9135.059966,4M,mesopic,
0.5587,15225.99868,4M,mesopic,
0.5203,16306.50673,4M,mesopic,
NA,3870.60473,4M,mesopic,
0.768185584,8851.663525,4M,mesopic,
0.5568,11393.83235,4M,mesopic,
0.5952,20141.25735,4M,mesopic,
0.608450704,15133.5955,4M,mesopic,
0.4838,13001.55708,4M,mesopic,
0.4739,16069.01177,4M,mesopic,
0.636951118,14515.51865,4M,mesopic,
0.4686,10731.21353,4M,mesopic,
0.713173157,4902.687955,4M,mesopic,
0.4944,19902.31225,4M,mesopic,
0.4825,38540.14621,4M,mesopic,
0.4348,7255.961326,4M,mesopic,
0.4467,64215.26346,4M,mesopic,
0.4938,22755.91471,4M,mesopic,
0.4858,4651.753112,4M,mesopic,
0.45,7103.767226,4M,mesopic,
0.648881524,5254.340285,4M,mesopic,
0.4302,11949.11276,4M,mesopic,
0.738359569,21672.75385,4M,mesopic,
0.5389,13786.6327,4M,mesopic,
0.3685,23774.47321,4M,mesopic,
0.3645,7436.101786,4M,mesopic,
0.4494,28475.47395,4M,mesopic,
0.695277548,17120.70964,4M,mesopic,
0.5998343,6042.527853,4M,mesopic,
0.653521127,18934.88188,4M,mesopic,
0.4408,11819.70161,4M,mesopic,
0.515,22989.00855,4M,mesopic,
0.3778,17975.19992,4M,mesopic,
0.5011,18209.29978,4M,mesopic,
0.3268,5197.137218,4M,mesopic,
0.5176,10824.59813,4M,mesopic,
0.58,4433.080294,4M,mesopic,
0.4805,16574.43918,4M,mesopic,
0.4885,18497.70779,4M,mesopic,
0.4759,5808.251054,4M,mesopic,
0.3599,22905.35328,4M,mesopic,
0.682684341,25342.62747,4M,mesopic,
0.677381939,16551.22084,4M,mesopic,
0.712510356,11886.22918,4M,mesopic,
0.4308,12054.53517,4M,mesopic,
0.752278376,6910.9317,4M,mesopic,
0.395,6767.788195,4M,mesopic,
0.222,9718.170244,4M,mesopic,
0.4096,8678.241063,4M,mesopic,
0.3712,21276.53702,4M,mesopic,
0.4169,12988.69466,4M,mesopic,
0.5846,13133.46379,4M,mesopic,
0.513,12873.13107,4M,mesopic,
0.5892,10902.28159,4M,mesopic,
NA,6191.100971,4M,mesopic,
0.3347,26972.20156,4M,mesopic,
0.643579122,33224.62473,4M,mesopic,
0.5693,4839.129102,4M,mesopic,
0.5422,7077.059666,4M,mesopic,
0.4799,10286.46843,4M,mesopic,
0.4481,8165.936597,4M,mesopic,
0.5064,26784.41933,4M,mesopic,
0.3718,22909.70707,4M,mesopic,
0.4255,14492.30891,4M,mesopic,
0.4567,12349.05125,4M,mesopic,
0.4202,12428.6211,4M,mesopic,
0.4964,16141.94055,4M,mesopic,
0.2711,4799.657743,4M,mesopic,
0.4202,13353.39805,4M,mesopic,
0.5256,7265.228569,4M,mesopic,
0.4262,12371.24417,4M,mesopic,
0.4434,17455.35277,4M,mesopic,
0.4852,14091.54278,4M,mesopic,
0.5196,27855.36402,4M,mesopic,
0.5667,34108.5321,4M,mesopic,
NA,8704.737397,4M,mesopic,
0.2903,8896.887071,4M,mesopic,
0.5455,5689.662345,4M,mesopic,
0.4792,17381.05793,4M,mesopic,
0.4487,5382.039194,4M,mesopic,
0.2671,2938.919712,4M,mesopic,
0.4434,12813.48213,4M,mesopic,
0.4799,25046.73416,4M,mesopic,
0.3592,27081.45585,4M,mesopic,
0.5137,29174.3666,4M,mesopic,
0.4315,12325.52142,4M,mesopic,
NA,5155.859489,4M,mesopic,
0.4116,5611.358071,4M,mesopic,
NA,10998.87167,4M,mesopic,
NA,5220.918974,4M,mesopic,
0.664788732,17216.08588,4M,mesopic,
0.713835957,10069.29075,4M,mesopic,
